"","Date","ID","Parameter","Value","Unit"
"1091",2001-07-10,"CEDEN-314SYI","Ammonia",0.000408,"mg/l"
"1092",2001-12-10,"CEDEN-314SYI","Total dissolved solids",645,"mg/l"
"1093",2001-12-10,"CEDEN-314SYI","Total dissolved solids",865,"mg/l"
"1094",2001-12-10,"CEDEN-314SYI","Nitrate",0.11,"mg/l"
"1095",2001-12-10,"CEDEN-314SYI","Total dissolved solids",220,"mg/l"
"1096",2001-12-10,"CEDEN-314SYI","Ammonia",0.04,"mg/l"
"1097",2001-12-10,"CEDEN-314SYI","Ammonia",0.04,"mg/l"
"1098",2001-12-10,"CEDEN-314SYI","Ammonia",0.004,"mg/l"
"1099",2001-12-10,"CEDEN-314SYI","Ammonia",0.004,"mg/l"
"1100",2002-01-07,"CEDEN-314SYI","Total dissolved solids",220,"mg/l"
"1101",2002-01-07,"CEDEN-314SYI","Total dissolved solids",845,"mg/l"
"1102",2002-01-07,"CEDEN-314SYI","Nitrate",0.12,"mg/l"
"1103",2002-01-07,"CEDEN-314SYI","Total dissolved solids",625,"mg/l"
"1104",2002-02-11,"CEDEN-314SYI","Ammonia",0.000565,"mg/l"
"1105",2002-02-11,"CEDEN-314SYI","Total dissolved solids",650,"mg/l"
"1106",2002-02-11,"CEDEN-314SYI","Nitrate",0.049,"mg/l"
"1107",2002-02-11,"CEDEN-314SYI","Total dissolved solids",190,"mg/l"
"1108",2002-02-11,"CEDEN-314SYI","Ammonia",0.03,"mg/l"
"1109",2002-02-11,"CEDEN-314SYI","Total dissolved solids",840,"mg/l"
"1110",2002-03-11,"CEDEN-314SYI","Ammonia",0.000438,"mg/l"
"1111",2002-03-11,"CEDEN-314SYI","Total dissolved solids",880,"mg/l"
"1112",2002-03-11,"CEDEN-314SYI","Total dissolved solids",220,"mg/l"
"1113",2002-03-11,"CEDEN-314SYI","Total dissolved solids",660,"mg/l"
"1114",2002-03-11,"CEDEN-314SYI","Ammonia",0.02,"mg/l"
"1115",2002-03-17,"CEDEN-314SYI","Ammonia",0.000766,"mg/l"
"1116",2002-03-17,"CEDEN-314SYI","Total dissolved solids",900,"mg/l"
"1117",2002-03-17,"CEDEN-314SYI","Total dissolved solids",680,"mg/l"
"1118",2002-03-17,"CEDEN-314SYI","Total dissolved solids",220,"mg/l"
"1119",2002-03-17,"CEDEN-314SYI","Ammonia",0.05,"mg/l"
"1120",2002-03-17,"CEDEN-314SYI","Ammonia",0.08,"mg/l"
"1121",2002-03-17,"CEDEN-314SYI","Ammonia",0.08,"mg/l"
"1122",2002-03-17,"CEDEN-314SYI","Ammonia",0.012,"mg/l"
"1123",2002-03-17,"CEDEN-314SYI","Ammonia",0.012,"mg/l"
"1124",2008-01-23,"CEDEN-314SYI","Ammonia",0.001655,"mg/l"
"1125",2008-01-23,"CEDEN-314SYI","Ammonia",0.107,"mg/l"
"1126",2008-01-23,"CEDEN-314SYI","Total dissolved solids",200,"mg/l"
"1127",2008-01-31,"CEDEN-314SYI","Total dissolved solids",150,"mg/l"
"1128",2008-01-31,"CEDEN-314SYI","Nitrate",0.58,"mg/l"
"1129",2008-01-31,"CEDEN-314SYI","Ammonia",0.52,"mg/l"
"1130",2008-01-31,"CEDEN-314SYI","Total dissolved solids",590,"mg/l"
"1131",2008-01-31,"CEDEN-314SYI","Total dissolved solids",450,"mg/l"
"1132",2008-01-31,"CEDEN-314SYI","Ammonia",0.007646,"mg/l"
"1133",2008-02-25,"CEDEN-314SYI","Ammonia",0.054,"mg/l"
"1134",2008-02-25,"CEDEN-314SYI","Total dissolved solids",530,"mg/l"
"1135",2008-02-25,"CEDEN-314SYI","Total dissolved solids",400,"mg/l"
"1136",2008-02-25,"CEDEN-314SYI","Total dissolved solids",130,"mg/l"
"1137",2008-02-25,"CEDEN-314SYI","Nitrate",0.38,"mg/l"
"1138",2008-02-25,"CEDEN-314SYI","Ammonia",0.0023,"mg/l"
"1139",2008-02-26,"CEDEN-314SYI","Total dissolved solids",503,"mg/l"
"1140",2008-02-26,"CEDEN-314SYI","Ammonia",0.001794,"mg/l"
"1141",2008-02-26,"CEDEN-314SYI","Ammonia",0.111,"mg/l"
"1142",2008-03-24,"CEDEN-314SYI","Nitrate",0.34,"mg/l"
"1143",2008-03-24,"CEDEN-314SYI","Total dissolved solids",150,"mg/l"
"1144",2008-03-24,"CEDEN-314SYI","Total dissolved solids",660,"mg/l"
"1145",2008-03-24,"CEDEN-314SYI","Total dissolved solids",510,"mg/l"
"1146",2008-03-25,"CEDEN-314SYI","Total dissolved solids",650,"mg/l"
"1147",2008-04-21,"CEDEN-314SYI","Total dissolved solids",820,"mg/l"
"1148",2008-04-21,"CEDEN-314SYI","Total dissolved solids",240,"mg/l"
"1149",2008-04-21,"CEDEN-314SYI","Nitrate",0.055,"mg/l"
"1150",2008-04-21,"CEDEN-314SYI","Total dissolved solids",590,"mg/l"
"1151",2008-04-24,"CEDEN-314SYI","Total dissolved solids",761,"mg/l"
"1152",2008-04-24,"CEDEN-314SYI","Ammonia",0.223,"mg/l"
"1153",2008-04-24,"CEDEN-314SYI","Ammonia",0.008638,"mg/l"
"1154",2008-05-21,"CEDEN-314SYI","Total dissolved solids",300,"mg/l"
"1155",2008-05-21,"CEDEN-314SYI","Total dissolved solids",490,"mg/l"
"1156",2008-05-21,"CEDEN-314SYI","Total dissolved solids",790,"mg/l"
"1157",2008-05-27,"CEDEN-314SYI","Total dissolved solids",754,"mg/l"
"1158",2008-05-27,"CEDEN-314SYI","Ammonia",0.129,"mg/l"
"1159",2008-05-27,"CEDEN-314SYI","Ammonia",0.008375,"mg/l"
"1160",2008-06-16,"CEDEN-314SYI","Total dissolved solids",460,"mg/l"
"1161",2008-06-16,"CEDEN-314SYI","Total dissolved solids",350,"mg/l"
"1162",2008-06-16,"CEDEN-314SYI","Nitrate",0.19,"mg/l"
"1163",2008-06-16,"CEDEN-314SYI","Total dissolved solids",800,"mg/l"
"1164",2008-06-24,"CEDEN-314SYI","Ammonia",0.004307,"mg/l"
"1165",2008-06-24,"CEDEN-314SYI","Total dissolved solids",810,"mg/l"
"1166",2008-06-24,"CEDEN-314SYI","Ammonia",0.112,"mg/l"
"1167",2008-07-21,"CEDEN-314SYI","Total dissolved solids",500,"mg/l"
"1168",2008-07-21,"CEDEN-314SYI","Total dissolved solids",780,"mg/l"
"1169",2008-07-21,"CEDEN-314SYI","Total dissolved solids",280,"mg/l"
"1170",2008-07-29,"CEDEN-314SYI","Total dissolved solids",800,"mg/l"
"1171",2008-11-18,"CEDEN-314SYI","Total dissolved solids",820,"mg/l"
"1172",2008-12-09,"CEDEN-314SYI","Total dissolved solids",640,"mg/l"
"1173",2008-12-09,"CEDEN-314SYI","Total dissolved solids",240,"mg/l"
"1174",2008-12-09,"CEDEN-314SYI","Total dissolved solids",880,"mg/l"
"1175",2008-12-16,"CEDEN-314SYI","Ammonia",0.014572,"mg/l"
"1176",2008-12-16,"CEDEN-314SYI","Ammonia",0.758,"mg/l"
"1177",2008-12-16,"CEDEN-314SYI","Total dissolved solids",740,"mg/l"
"1178",2014-01-22,"CEDEN-314SYI","Total dissolved solids",770,"mg/l"
"1179",2014-01-22,"CEDEN-314SYI","Total dissolved solids",660,"mg/l"
"1180",2014-01-22,"CEDEN-314SYI","Total dissolved solids",110,"mg/l"
"1181",2014-02-27,"CEDEN-314SYI","Total dissolved solids",120,"mg/l"
"1182",2014-02-27,"CEDEN-314SYI","Nitrate",0.02,"mg/l"
"1183",2014-02-27,"CEDEN-314SYI","Total dissolved solids",690,"mg/l"
"1184",2014-02-27,"CEDEN-314SYI","Total dissolved solids",810,"mg/l"
"1185",2014-03-26,"CEDEN-314SYI","Total dissolved solids",84,"mg/l"
"1186",2014-03-26,"CEDEN-314SYI","Total dissolved solids",690,"mg/l"
"1187",2014-03-26,"CEDEN-314SYI","Total dissolved solids",770,"mg/l"
"1188",2014-04-23,"CEDEN-314SYI","Total dissolved solids",820,"mg/l"
"1189",2014-04-23,"CEDEN-314SYI","Total dissolved solids",670,"mg/l"
"1190",2014-04-23,"CEDEN-314SYI","Nitrate",0.01,"mg/l"
"1191",2014-04-23,"CEDEN-314SYI","Total dissolved solids",150,"mg/l"
"1192",2014-12-17,"CEDEN-314SYI","Ammonia",0.032,"mg/l"
"1193",2014-12-17,"CEDEN-314SYI","Total dissolved solids",780,"mg/l"
"1194",2014-12-17,"CEDEN-314SYI","Total dissolved solids",90,"mg/l"
"1195",2014-12-17,"CEDEN-314SYI","Total dissolved solids",690,"mg/l"
"1196",2014-12-17,"CEDEN-314SYI","Nitrate",0.58,"mg/l"
"1197",2001-01-18,"CEDEN-314SYL","Total dissolved solids",250,"mg/l"
"1198",2001-01-18,"CEDEN-314SYL","Total dissolved solids",725,"mg/l"
"1199",2001-01-18,"CEDEN-314SYL","Nitrate",0.4719099,"mg/l"
"1200",2001-01-18,"CEDEN-314SYL","Total dissolved solids",975,"mg/l"
"1201",2001-02-12,"CEDEN-314SYL","Total dissolved solids",353,"mg/l"
"1202",2001-02-12,"CEDEN-314SYL","Total dissolved solids",493,"mg/l"
"1203",2001-02-12,"CEDEN-314SYL","Ammonia",0.164,"mg/l"
"1204",2001-02-12,"CEDEN-314SYL","Total dissolved solids",140,"mg/l"
"1205",2001-02-12,"CEDEN-314SYL","Nitrate",0.2921347,"mg/l"
"1206",2001-02-12,"CEDEN-314SYL","Ammonia",0.002736,"mg/l"
"1207",2001-03-06,"CEDEN-314SYL","Ammonia",0.000921,"mg/l"
"1208",2001-03-06,"CEDEN-314SYL","Total dissolved solids",520,"mg/l"
"1209",2001-03-06,"CEDEN-314SYL","Nitrate",0.2921347,"mg/l"
"1210",2001-03-06,"CEDEN-314SYL","Ammonia",0.0656,"mg/l"
"1211",2001-03-06,"CEDEN-314SYL","Total dissolved solids",447,"mg/l"
"1212",2001-03-06,"CEDEN-314SYL","Total dissolved solids",73,"mg/l"
"1213",2001-04-03,"CEDEN-314SYL","Nitrate",0.2471909,"mg/l"
"1214",2001-04-03,"CEDEN-314SYL","Total dissolved solids",180,"mg/l"
"1215",2001-04-03,"CEDEN-314SYL","Total dissolved solids",590,"mg/l"
"1216",2001-04-03,"CEDEN-314SYL","Total dissolved solids",770,"mg/l"
"1217",2001-05-09,"CEDEN-314SYL","Ammonia",0.002583,"mg/l"
"1218",2001-05-09,"CEDEN-314SYL","Total dissolved solids",200,"mg/l"
"1219",2001-05-09,"CEDEN-314SYL","Total dissolved solids",695,"mg/l"
"1220",2001-05-09,"CEDEN-314SYL","Nitrate",0.1123595,"mg/l"
"1221",2001-05-09,"CEDEN-314SYL","Ammonia",0.0246,"mg/l"
"1222",2001-05-09,"CEDEN-314SYL","Total dissolved solids",895,"mg/l"
"1223",2001-06-06,"CEDEN-314SYL","Ammonia",0.00445,"mg/l"
"1224",2001-06-06,"CEDEN-314SYL","Ammonia",0.0492,"mg/l"
"1225",2001-06-06,"CEDEN-314SYL","Nitrate",0.02696628,"mg/l"
"1226",2001-06-06,"CEDEN-314SYL","Total dissolved solids",200,"mg/l"
"1227",2001-06-06,"CEDEN-314SYL","Total dissolved solids",1040,"mg/l"
"1228",2001-06-06,"CEDEN-314SYL","Total dissolved solids",840,"mg/l"
"1229",2001-07-10,"CEDEN-314SYL","Total dissolved solids",260,"mg/l"
"1230",2001-07-10,"CEDEN-314SYL","Total dissolved solids",1040,"mg/l"
"1231",2001-07-10,"CEDEN-314SYL","Total dissolved solids",780,"mg/l"
"1232",2001-08-08,"CEDEN-314SYL","Ammonia",0.001294,"mg/l"
"1233",2001-08-08,"CEDEN-314SYL","Total dissolved solids",200,"mg/l"
"1234",2001-08-08,"CEDEN-314SYL","Total dissolved solids",1040,"mg/l"
"1235",2001-08-08,"CEDEN-314SYL","Ammonia",0.02,"mg/l"
"1236",2001-08-08,"CEDEN-314SYL","Total dissolved solids",840,"mg/l"
"1237",2001-09-06,"CEDEN-314SYL","Total dissolved solids",1120,"mg/l"
"1238",2001-09-06,"CEDEN-314SYL","Total dissolved solids",840,"mg/l"
"1239",2001-09-06,"CEDEN-314SYL","Total dissolved solids",280,"mg/l"
"1240",2001-10-03,"CEDEN-314SYL","Total dissolved solids",220,"mg/l"
"1241",2001-10-03,"CEDEN-314SYL","Ammonia",0.02,"mg/l"
"1242",2001-10-03,"CEDEN-314SYL","Total dissolved solids",1080,"mg/l"
"1243",2001-10-03,"CEDEN-314SYL","Nitrate",0.0898876,"mg/l"
"1244",2001-10-03,"CEDEN-314SYL","Total dissolved solids",860,"mg/l"
"1245",2001-11-07,"CEDEN-314SYL","Ammonia",0.000809,"mg/l"
"1246",2001-11-07,"CEDEN-314SYL","Total dissolved solids",280,"mg/l"
"1247",2001-11-07,"CEDEN-314SYL","Ammonia",0.02,"mg/l"
"1248",2001-11-07,"CEDEN-314SYL","Total dissolved solids",880,"mg/l"
"1249",2001-11-07,"CEDEN-314SYL","Total dissolved solids",1160,"mg/l"
"1250",2001-12-10,"CEDEN-314SYL","Ammonia",0.000575,"mg/l"
"1251",2001-12-10,"CEDEN-314SYL","Nitrate",0.1,"mg/l"
"1252",2001-12-10,"CEDEN-314SYL","Total dissolved solids",940,"mg/l"
"1253",2001-12-10,"CEDEN-314SYL","Total dissolved solids",1200,"mg/l"
"1254",2001-12-10,"CEDEN-314SYL","Ammonia",0.02,"mg/l"
"1255",2001-12-10,"CEDEN-314SYL","Total dissolved solids",260,"mg/l"
"1256",2001-12-10,"CEDEN-314SYL","Ammonia",0.004,"mg/l"
"1257",2001-12-10,"CEDEN-314SYL","Ammonia",0.04,"mg/l"
"1258",2001-12-10,"CEDEN-314SYL","Ammonia",0.04,"mg/l"
"1259",2001-12-10,"CEDEN-314SYL","Ammonia",0.004,"mg/l"
"1260",2002-01-07,"CEDEN-314SYL","Total dissolved solids",230,"mg/l"
"1261",2002-01-07,"CEDEN-314SYL","Total dissolved solids",1120,"mg/l"
"1262",2002-01-07,"CEDEN-314SYL","Total dissolved solids",890,"mg/l"
"1263",2002-02-11,"CEDEN-314SYL","Ammonia",0.03,"mg/l"
"1264",2002-02-11,"CEDEN-314SYL","Total dissolved solids",890,"mg/l"
"1265",2002-02-11,"CEDEN-314SYL","Total dissolved solids",1140,"mg/l"
"1266",2002-02-11,"CEDEN-314SYL","Total dissolved solids",250,"mg/l"
"1267",2002-02-11,"CEDEN-314SYL","Ammonia",0.000817,"mg/l"
"1268",2002-03-11,"CEDEN-314SYL","Total dissolved solids",920,"mg/l"
"1269",2002-03-11,"CEDEN-314SYL","Total dissolved solids",1180,"mg/l"
"1270",2002-03-11,"CEDEN-314SYL","Total dissolved solids",260,"mg/l"
"1271",2002-03-17,"CEDEN-314SYL","Ammonia",0.04,"mg/l"
"1272",2002-03-17,"CEDEN-314SYL","Total dissolved solids",250,"mg/l"
"1273",2002-03-17,"CEDEN-314SYL","Total dissolved solids",890,"mg/l"
"1274",2002-03-17,"CEDEN-314SYL","Total dissolved solids",1140,"mg/l"
"1275",2002-03-17,"CEDEN-314SYL","Ammonia",0.000586,"mg/l"
"1276",2002-03-17,"CEDEN-314SYL","Ammonia",0.011,"mg/l"
"1277",2002-03-17,"CEDEN-314SYL","Ammonia",0.011,"mg/l"
"1278",2002-03-17,"CEDEN-314SYL","Ammonia",0.09,"mg/l"
"1279",2002-03-17,"CEDEN-314SYL","Ammonia",0.09,"mg/l"
"1280",2002-03-28,"CEDEN-314SYL","Ammonia",0.4,"mg/l"
"1281",2002-03-28,"CEDEN-314SYL","Ammonia",0.006,"mg/l"
"1282",2002-03-28,"CEDEN-314SYL","Ammonia",0.2,"mg/l"
"1283",2002-03-28,"CEDEN-314SYL","Ammonia",0.011,"mg/l"
"1284",2006-01-25,"CEDEN-314SYL","Ammonia",0.002498,"mg/l"
"1285",2006-01-25,"CEDEN-314SYL","Total dissolved solids",1060,"mg/l"
"1286",2006-01-25,"CEDEN-314SYL","Ammonia",0.056,"mg/l"
"1287",2006-02-22,"CEDEN-314SYL","Ammonia",0.002561,"mg/l"
"1288",2006-02-22,"CEDEN-314SYL","Total dissolved solids",1070,"mg/l"
"1289",2006-02-22,"CEDEN-314SYL","Ammonia",0.051,"mg/l"
"1290",2006-03-29,"CEDEN-314SYL","Total dissolved solids",780,"mg/l"
"1291",2006-04-26,"CEDEN-314SYL","Total dissolved solids",907,"mg/l"
"1292",2006-05-14,"CEDEN-314SYL","Total dissolved solids",820,"mg/l"
"1293",2006-06-27,"CEDEN-314SYL","Ammonia",0.2,"mg/l"
"1294",2006-06-27,"CEDEN-314SYL","Total dissolved solids",1020,"mg/l"
"1295",2006-06-27,"CEDEN-314SYL","Ammonia",0.026911,"mg/l"
"1296",2006-12-13,"CEDEN-314SYL","Total dissolved solids",1250,"mg/l"
"1297",2007-01-30,"CEDEN-314SYL","Total dissolved solids",1090,"mg/l"
"1298",2007-02-13,"CEDEN-314SYL","Total dissolved solids",1110,"mg/l"
"1299",2007-02-13,"CEDEN-314SYL","Ammonia",0.081,"mg/l"
"1300",2007-02-13,"CEDEN-314SYL","Ammonia",0.005417,"mg/l"
"1301",2007-03-20,"CEDEN-314SYL","Total dissolved solids",1150,"mg/l"
"1302",2007-03-20,"CEDEN-314SYL","Ammonia",0.12,"mg/l"
"1303",2007-03-20,"CEDEN-314SYL","Ammonia",0.005301,"mg/l"
"1304",2007-08-29,"CEDEN-314SYL","Total dissolved solids",860,"mg/l"
"1305",2007-09-25,"CEDEN-314SYL","Total dissolved solids",950,"mg/l"
"1306",2007-10-23,"CEDEN-314SYL","Ammonia",0.006349,"mg/l"
"1307",2007-10-23,"CEDEN-314SYL","Ammonia",0.141,"mg/l"
"1308",2007-10-23,"CEDEN-314SYL","Total dissolved solids",964,"mg/l"
"1309",2007-12-17,"CEDEN-314SYL","Total dissolved solids",1140,"mg/l"
"1310",2007-12-17,"CEDEN-314SYL","Ammonia",0.008015,"mg/l"
"1311",2007-12-17,"CEDEN-314SYL","Ammonia",0.186,"mg/l"
"1312",2008-01-24,"CEDEN-314SYL","Ammonia",0.093,"mg/l"
"1313",2008-01-24,"CEDEN-314SYL","Total dissolved solids",330,"mg/l"
"1314",2008-01-24,"CEDEN-314SYL","Ammonia",0.001186,"mg/l"
"1315",2008-01-31,"CEDEN-314SYL","Total dissolved solids",150,"mg/l"
"1316",2008-01-31,"CEDEN-314SYL","Nitrate",0.75,"mg/l"
"1317",2008-01-31,"CEDEN-314SYL","Total dissolved solids",460,"mg/l"
"1318",2008-01-31,"CEDEN-314SYL","Ammonia",0.25,"mg/l"
"1319",2008-01-31,"CEDEN-314SYL","Total dissolved solids",610,"mg/l"
"1320",2008-01-31,"CEDEN-314SYL","Ammonia",0.003627,"mg/l"
"1321",2008-02-25,"CEDEN-314SYL","Total dissolved solids",580,"mg/l"
"1322",2008-02-25,"CEDEN-314SYL","Nitrate",0.42,"mg/l"
"1323",2008-02-25,"CEDEN-314SYL","Total dissolved solids",170,"mg/l"
"1324",2008-02-25,"CEDEN-314SYL","Total dissolved solids",410,"mg/l"
"1325",2008-02-26,"CEDEN-314SYL","Ammonia",0.06,"mg/l"
"1326",2008-02-26,"CEDEN-314SYL","Ammonia",0.001371,"mg/l"
"1327",2008-02-26,"CEDEN-314SYL","Total dissolved solids",529,"mg/l"
"1328",2008-03-24,"CEDEN-314SYL","Ammonia",0.001073,"mg/l"
"1329",2008-03-24,"CEDEN-314SYL","Ammonia",0.033,"mg/l"
"1330",2008-03-24,"CEDEN-314SYL","Total dissolved solids",660,"mg/l"
"1331",2008-03-24,"CEDEN-314SYL","Total dissolved solids",860,"mg/l"
"1332",2008-03-24,"CEDEN-314SYL","Nitrate",0.52,"mg/l"
"1333",2008-03-24,"CEDEN-314SYL","Total dissolved solids",200,"mg/l"
"1334",2008-03-25,"CEDEN-314SYL","Ammonia",0.002765,"mg/l"
"1335",2008-03-25,"CEDEN-314SYL","Ammonia",0.048,"mg/l"
"1336",2008-03-25,"CEDEN-314SYL","Total dissolved solids",841,"mg/l"
"1337",2008-04-21,"CEDEN-314SYL","Total dissolved solids",210,"mg/l"
"1338",2008-04-21,"CEDEN-314SYL","Total dissolved solids",880,"mg/l"
"1339",2008-04-21,"CEDEN-314SYL","Total dissolved solids",1100,"mg/l"
"1340",2008-04-24,"CEDEN-314SYL","Ammonia",0.005538,"mg/l"
"1341",2008-04-24,"CEDEN-314SYL","Ammonia",0.127,"mg/l"
"1342",2008-04-24,"CEDEN-314SYL","Total dissolved solids",1070,"mg/l"
"1343",2008-05-21,"CEDEN-314SYL","Total dissolved solids",820,"mg/l"
"1344",2008-05-21,"CEDEN-314SYL","Total dissolved solids",350,"mg/l"
"1345",2008-05-21,"CEDEN-314SYL","Total dissolved solids",1200,"mg/l"
"1346",2008-05-27,"CEDEN-314SYL","Total dissolved solids",1150,"mg/l"
"1347",2008-06-16,"CEDEN-314SYL","Total dissolved solids",1200,"mg/l"
"1348",2008-06-16,"CEDEN-314SYL","Total dissolved solids",800,"mg/l"
"1349",2008-06-16,"CEDEN-314SYL","Total dissolved solids",420,"mg/l"
"1350",2008-06-16,"CEDEN-314SYL","Nitrate",0.45,"mg/l"
"1351",2009-02-06,"CEDEN-314SYL","Ammonia",0.148,"mg/l"
"1352",2009-02-06,"CEDEN-314SYL","Total dissolved solids",1080,"mg/l"
"1353",2009-03-24,"CEDEN-314SYL","Ammonia",0.09,"mg/l"
"1354",2009-03-24,"CEDEN-314SYL","Total dissolved solids",1060,"mg/l"
"1355",2010-01-20,"CEDEN-314SYL","Ammonia",0.055,"mg/l"
"1356",2010-01-20,"CEDEN-314SYL","Total dissolved solids",173,"mg/l"
"1357",2010-01-20,"CEDEN-314SYL","Ammonia",0.000997,"mg/l"
"1358",2010-02-22,"CEDEN-314SYL","Ammonia",0.002767,"mg/l"
"1359",2010-02-22,"CEDEN-314SYL","Ammonia",0.133,"mg/l"
"1360",2010-02-22,"CEDEN-314SYL","Total dissolved solids",857,"mg/l"
"1361",2010-03-29,"CEDEN-314SYL","Total dissolved solids",965,"mg/l"
"1362",2010-04-27,"CEDEN-314SYL","Total dissolved solids",889,"mg/l"
"1363",2010-05-24,"CEDEN-314SYL","Total dissolved solids",1040,"mg/l"
"1364",2010-08-20,"CEDEN-314SYL","Ammonia",0.006615,"mg/l"
"1365",2010-08-20,"CEDEN-314SYL","Ammonia",0.076,"mg/l"
"1366",2010-08-20,"CEDEN-314SYL","Total dissolved solids",893,"mg/l"
"1367",2010-09-23,"CEDEN-314SYL","Total dissolved solids",910,"mg/l"
"1368",2010-10-26,"CEDEN-314SYL","Total dissolved solids",890,"mg/l"
"1369",2010-11-15,"CEDEN-314SYL","Total dissolved solids",999,"mg/l"
"1370",2010-12-13,"CEDEN-314SYL","Total dissolved solids",1030,"mg/l"
"1371",2011-01-26,"CEDEN-314SYL","Total dissolved solids",900,"mg/l"
"1372",2011-01-26,"CEDEN-314SYL","Ammonia",0.007278,"mg/l"
"1373",2011-01-26,"CEDEN-314SYL","Ammonia",0.231,"mg/l"
"1374",2011-02-24,"CEDEN-314SYL","Total dissolved solids",800,"mg/l"
"1375",2011-03-21,"CEDEN-314SYL","Ammonia",0.008751,"mg/l"
"1376",2011-03-21,"CEDEN-314SYL","Ammonia",0.297,"mg/l"
"1377",2011-03-21,"CEDEN-314SYL","Total dissolved solids",500,"mg/l"
"1378",2011-04-27,"CEDEN-314SYL","Total dissolved solids",750,"mg/l"
"1379",2011-05-25,"CEDEN-314SYL","Ammonia",0.082,"mg/l"
"1380",2011-05-25,"CEDEN-314SYL","Total dissolved solids",892,"mg/l"
"1381",2011-05-25,"CEDEN-314SYL","Ammonia",0.006704,"mg/l"
"1382",2011-06-28,"CEDEN-314SYL","Total dissolved solids",980,"mg/l"
"1383",2011-06-28,"CEDEN-314SYL","Ammonia",0.00416,"mg/l"
"1384",2011-06-28,"CEDEN-314SYL","Ammonia",0.039,"mg/l"
"1385",2011-07-26,"CEDEN-314SYL","Total dissolved solids",1110,"mg/l"
"1386",2011-12-14,"CEDEN-314SYL","Total dissolved solids",1120,"mg/l"
"1387",2012-02-07,"CEDEN-314SYL","Ammonia",0.0514,"mg/l"
"1388",2012-02-07,"CEDEN-314SYL","Ammonia",0.002629,"mg/l"
"1389",2013-08-26,"CEDEN-314SYL","Ammonia",0.116,"mg/l"
"1390",2013-08-26,"CEDEN-314SYL","Ammonia",0.116,"mg/l"
"1391",2014-02-28,"CEDEN-314SYL","Ammonia",0.002,"mg/l"
"1392",2014-02-28,"CEDEN-314SYL","Ammonia",0.002,"mg/l"
"1393",2014-02-28,"CEDEN-314SYL","Ammonia",0.197,"mg/l"
"1394",2014-02-28,"CEDEN-314SYL","Ammonia",0.197,"mg/l"
"1395",2014-02-28,"CEDEN-314SYL","Ammonia",0.002,"mg/l"
"1396",2017-02-23,"CEDEN-314SYL","Ammonia",0.118,"mg/l"
"1397",2017-02-23,"CEDEN-314SYL","Ammonia",0.003,"mg/l"
"1398",2017-09-28,"CEDEN-314SYL","Ammonia",0.01,"mg/l"
"1399",2017-09-28,"CEDEN-314SYL","Ammonia",0.001,"mg/l"
"1400",2017-10-25,"CEDEN-314SYL","Ammonia",0.039,"mg/l"
"1401",2017-10-25,"CEDEN-314SYL","Ammonia",0.003,"mg/l"
"1402",2018-03-30,"CEDEN-314SYL","Ammonia",0.0025,"mg/l"
"1403",2018-03-30,"CEDEN-314SYL","Ammonia",0.0445,"mg/l"
"1404",2018-08-29,"CEDEN-314SYL","Ammonia",0.0011,"mg/l"
"1405",2018-08-29,"CEDEN-314SYL","Ammonia",0.0121,"mg/l"
"1406",2019-01-16,"CEDEN-314SYL","Ammonia",7e-04,"mg/l"
"1407",2019-01-16,"CEDEN-314SYL","Ammonia",0.0436,"mg/l"
"1408",2019-02-25,"CEDEN-314SYL","Ammonia",6e-04,"mg/l"
"1409",2019-02-25,"CEDEN-314SYL","Ammonia",0.0154,"mg/l"
"1410",2019-03-25,"CEDEN-314SYL","Ammonia",0.0013,"mg/l"
"1411",2019-03-25,"CEDEN-314SYL","Ammonia",0.0259,"mg/l"
"1412",2019-05-22,"CEDEN-314SYL","Ammonia",3e-04,"mg/l"
"1413",2019-05-22,"CEDEN-314SYL","Ammonia",0.0135,"mg/l"
"1414",2001-01-18,"CEDEN-314SYN","Ammonia",0.018954,"mg/l"
"1415",2001-01-18,"CEDEN-314SYN","Total dissolved solids",240,"mg/l"
"1416",2001-01-18,"CEDEN-314SYN","Ammonia",0.6642,"mg/l"
"1417",2001-01-18,"CEDEN-314SYN","Total dissolved solids",965,"mg/l"
"1418",2001-01-18,"CEDEN-314SYN","Total dissolved solids",725,"mg/l"
"1419",2001-01-18,"CEDEN-314SYN","Nitrate",0.8539322,"mg/l"
"1420",2001-03-06,"CEDEN-314SYN","Ammonia",0.082,"mg/l"
"1421",2001-03-06,"CEDEN-314SYN","Total dissolved solids",456,"mg/l"
"1422",2001-03-06,"CEDEN-314SYN","Nitrate",0.2696628,"mg/l"
"1423",2001-03-06,"CEDEN-314SYN","Total dissolved solids",603,"mg/l"
"1424",2001-03-06,"CEDEN-314SYN","Total dissolved solids",147,"mg/l"
"1425",2001-03-06,"CEDEN-314SYN","Ammonia",9e-04,"mg/l"
"1426",2001-04-03,"CEDEN-314SYN","Total dissolved solids",180,"mg/l"
"1427",2001-04-03,"CEDEN-314SYN","Total dissolved solids",797,"mg/l"
"1428",2001-04-03,"CEDEN-314SYN","Ammonia",0.041,"mg/l"
"1429",2001-04-03,"CEDEN-314SYN","Total dissolved solids",617,"mg/l"
"1430",2001-04-03,"CEDEN-314SYN","Nitrate",0.674157,"mg/l"
"1431",2001-04-03,"CEDEN-314SYN","Ammonia",0.001048,"mg/l"
"1432",2001-05-09,"CEDEN-314SYN","Ammonia",0.008406,"mg/l"
